tail_number,date,aircraft,origin_code,origin,destination_code,destination,departure,arrival,duration,distance_mi,Owner,origin_Latitude,origin_Longitude,destination_Latitude,destination_Longitude,airport_origin,city_origin,origin_state,country_origin,airport_destination,city_destination,destination_state,country_destination,departure_shift,arrival_shift,day_name,weekends
N261HC,2020-12-16,A109,KSLC,"Salt Lake City, UT",KBTF,"Bountiful, UT",06:44PM MST,06:50PM MST,5.0,12.774197033368106,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.76739,-111.93427,40.70205,-111.70656,Salt Lake City International Airport,Salt Lake City,UT,US,Skypark Airport,Bountiful,UT,US,day,day,Wednesday,0
N261HC,2020-12-16,A109,KBTF,"Bountiful, UT",KSLC,Salt Lake City Intl (KSLC),05:19PM MST,05:56PM MST,36.0,9.087832602035958,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.75652,-111.80991000000002,40.78839874267578,-111.97799682617188,Skypark Airport,Bountiful,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Wednesday,0
N261HC,2020-12-11,A109,KSLC,"Salt Lake City, UT",K36U,"Heber, UT",03:44PM MST,03:56PM MST,11.0,24.683672699768227,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.64648,-111.88527,40.44323,-111.49937,Salt Lake City International Airport,Salt Lake City,UT,US,Heber Valley Airport,Heber,UT,US,day,day,Friday,0
N261HC,2020-12-11,A109,KSLC,Salt Lake City Intl (KSLC),1UT9,"Salt Lake City, UT",01:50PM MST,01:54PM MST,3.0,10.522825305382947,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,40.65418,-111.88284,Salt Lake City International Airport,Salt Lake City,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,day,Friday,0
N261HC,2020-12-11,A109,KU77,"Spanish Fork, UT",KSLC,Salt Lake City Intl (KSLC),08:23AM MST,09:18AM MST,54.0,69.5448796583639,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",39.78231,-111.89829,40.78839874267578,-111.97799682617188,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,day,day,Friday,0
N261HC,2020-12-11,,KPUC,"Price, UT",KRIF,"Richfield, UT",06:45AM MST,07:13AM MST,28.0,45.68170236906766,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",39.26889,-111.31917,38.85444,-111.98167,Carbon County Regional/Buck Davis Field,Price,UT,US,Richfield Municipal Airport,Richfield,UT,US,night,day,Friday,0
N261HC,2020-12-10,A109,KU77,"Spanish Fork, UT",K36U,"Heber, UT",07:43PM MST,08:49PM MST,65.0,32.1594113333495,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",39.97766,-111.78202,40.399,-111.52213,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Heber Valley Airport,Heber,UT,US,night,night,Thursday,0
N261HC,2020-12-10,A109,KHIF,"Ogden, UT",KU77,"Spanish Fork, UT",05:39PM MST,06:28PM MST,49.0,94.98013585462112,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.3515,-112.0332,39.98102,-111.86445,Hill Air Force Base,Ogden,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,day,day,Thursday,0
N261HC,2020-12-10,A109,KU77,"Spanish Fork, UT",2UT3,"Brigham City, UT",12:52PM MST,03:53PM MST,181.0,139.36131132447522,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",39.67624,-111.87354,41.67379,-112.26519,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Fort Ranch Airport,Brigham City,UT,US,day,day,Thursday,0
N261HC,2020-12-10,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",09:30AM MST,09:57AM MST,27.0,44.845674427204315,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.25743,-111.67858,39.62524000000001,-111.87492,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,day,day,Thursday,0
N261HC,2020-12-10,A109,KU77,"Spanish Fork, UT",KPVU,"Provo, UT",07:13AM MST,07:17AM MST,3.0,8.755837929689378,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.16723,-111.53133,40.24243,-111.66465,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Thursday,0
N261HC,2020-12-10,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",05:26AM MST,05:29AM MST,3.0,6.6346525670171825,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.2456,-111.66776000000002,40.18237,-111.57326,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,night,night,Thursday,0
N261HC,2020-12-09,A109,KSLC,Salt Lake City Intl (KSLC),KPVU,"Provo, UT",08:53PM MST,09:06PM MST,13.0,37.92531902478907,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.78839874267578,-111.97799682617188,40.28474,-111.68954,Salt Lake City International Airport,Salt Lake City,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Wednesday,0
N261HC,2020-12-09,A109,KSLC,"Salt Lake City, UT",KSLC,Salt Lake City Intl (KSLC),07:55PM MST,08:34PM MST,38.0,2.6870642135725937,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.76716,-111.93506,40.78839874267578,-111.97799682617188,Salt Lake City International Airport,Salt Lake City,UT,US,Salt Lake City International Airport,Salt Lake City,UT,US,night,night,Wednesday,0
N261HC,2020-12-09,A109,KPVU,"Provo, UT",1UT9,"Salt Lake City, UT",05:11PM MST,07:34PM MST,142.0,43.883413240962845,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24532,-111.66798,40.83211,-111.98948,Provo Municipal Airport,Provo,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,day,night,Wednesday,0
N261HC,2020-12-09,A109,KU77,"Spanish Fork, UT",KPVU,"Provo, UT",08:16AM MST,08:19AM MST,2.0,4.3901211868536425,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.19393,-111.613,40.24277,-111.6662,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Wednesday,0
N261HC,2020-12-07,A109,KSLC,"Salt Lake City, UT",K36U,"Heber, UT",12:28AM MST,01:16AM MST,47.0,7.853008795886821,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.63297,-111.80873,40.61415,-111.66142,Salt Lake City International Airport,Salt Lake City,UT,US,Heber Valley Airport,Heber,UT,US,night,night,Monday,0
N261HC,2020-12-04,A109,KPVU,"Provo, UT",1UT9,"Salt Lake City, UT",01:18AM MST,02:36AM MST,77.0,22.204418910397358,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.33686,-111.61062,40.64121,-111.74755,Provo Municipal Airport,Provo,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Friday,0
N261HC,2020-12-03,A109,KBTF,"Bountiful, UT",K36U,"Heber, UT",02:47PM MST,04:33PM MST,105.0,15.975755321514615,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.7649,-111.7248,40.59239,-111.52197,Skypark Airport,Bountiful,UT,US,Heber Valley Airport,Heber,UT,US,day,day,Thursday,0
N261HC,2020-12-03,A109,KSLC,"Salt Lake City, UT",K36U,"Heber, UT",06:31AM MST,07:42AM MST,71.0,10.172409268154944,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.74193,-111.8211,40.62311,-111.70647,Salt Lake City International Airport,Salt Lake City,UT,US,Heber Valley Airport,Heber,UT,US,night,day,Thursday,0
N261HC,2020-12-01,A109,KU77,"Spanish Fork, UT",KBTF,"Bountiful, UT",03:08AM MST,04:45AM MST,96.0,44.70971649522078,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.06849,-111.5746,40.71302,-111.66196,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Skypark Airport,Bountiful,UT,US,night,night,Tuesday,0
N281HC,2021-03-11,A109,KHIF,"Ogden, UT",KPVU,"Provo, UT",12:20AM MST,12:53AM MST,32.0,66.36899794458432,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.18257,-111.95491,40.24625,-111.66566,Hill Air Force Base,Ogden,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Thursday,0
N281HC,2021-03-10,A109,KLGU,"Logan, UT",KHIF,"Ogden, UT",11:08PM MST,12:19AM MST (+1),71.0,40.10766649644972,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",41.75517,-111.82076,41.18283,-111.95498,Logan-Cache Airport,Logan,UT,US,Hill Air Force Base,Ogden,UT,US,night,night,Wednesday,0
N281HC,2021-03-10,A109,KPVU,"Provo, UT",KLGU,"Logan, UT",08:07PM MST,08:52PM MST,44.0,104.40559010159883,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24665,-111.66738,41.75519,-111.82061000000002,Provo Municipal Airport,Provo,UT,US,Logan-Cache Airport,Logan,UT,US,night,night,Wednesday,0
N281HC,2021-03-10,A109,KU77,"Spanish Fork, UT",KPVU,"Provo, UT",01:24PM MST,01:32PM MST,8.0,14.487702365078645,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.0504,-111.56717,40.24636,-111.66548,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Provo Municipal Airport,Provo,UT,US,day,day,Wednesday,0
N281HC,2021-03-10,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",12:00PM MST,12:08PM MST,7.0,17.660673391453763,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24528,-111.66658,40.00892,-111.53858,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,day,day,Wednesday,0
N281HC,2021-03-09,A109,KSLC,"Salt Lake City, UT",KPVU,"Provo, UT",02:04AM MST,02:16AM MST,11.0,30.149514824957265,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.64759,-111.89018,40.24582,-111.66532,Salt Lake City International Airport,Salt Lake City,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Tuesday,0
N281HC,2021-03-08,A109,KPVU,"Provo, UT",1UT9,"Salt Lake City, UT",09:46PM MST,11:04PM MST,78.0,53.87331059904207,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",39.92294,-112.22541,40.65993,-111.88864,Provo Municipal Airport,Provo,UT,US,Tri-Arc Heliport,Salt Lake City,UT,US,night,night,Monday,0
N281HC,2021-03-08,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",08:06PM MST,08:28PM MST,21.0,37.86724786907843,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24356,-111.66667,39.81134,-112.10668,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,night,night,Monday,0
N281HC,2021-03-08,A109,KU77,"Spanish Fork, UT",KPVU,"Provo, UT",06:02AM MST,06:13AM MST,10.0,28.576124564629026,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",39.86217,-111.86854,40.24554000000001,-111.66455,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,Provo Municipal Airport,Provo,UT,US,night,night,Monday,0
N281HC,2021-03-08,A109,KPVU,"Provo, UT",KU77,"Spanish Fork, UT",03:21AM MST,03:37AM MST,15.0,29.78738032801111,"IHC HEALTH SERVICES INCSALT LAKE CITY, UT, US(Corporation)",40.24612,-111.66545,39.81703,-111.72756,Provo Municipal Airport,Provo,UT,US,Spanish Fork-Springville-Woodhouse Field Airport,Spanish Fork,UT,US,night,night,Monday,0
