FAA ID,AIRPORT NAME,LOCATION,ST,PROCEDURE NAME,LPV or LP,DA OR MDA,VIS,HAT,GPA,TCH,ILS to Rwy (Y/N),Rwy End Cntr,ILS @ Arpt (Y/N),ILS Arpt Cntr (Y/N),ILS CAT II or III,WAAS CHANNEL #
SUT,CAPE FEAR RGNL JETPORT/HOWIE FRANKLIN FLD,OAK ISLAND,NC,RNAV (GPS) RWY 05,LPV,274,1,250,3,39,N,1,N,N,,86917
LEX,BLUE GRASS,LEXINGTON,KY,RNAV (GPS) RWY 09,LPV,1217,1,250,3,43,N,1,Y,,,86918
SNL,SHAWNEE RGNL,SHAWNEE,OK,RNAV (GPS) RWY 17,LPV,1273, 1/2,200,3,58,Y,1,Y,,,86919
BIS,BISMARCK MUNI,BISMARCK,ND,RNAV (GPS) RWY 13,LPV,1854, 3/4,200,3,58,Y,1,Y,,,86920
SFM,SANFORD SEACOAST RGNL,SANFORD,ME,RNAV (GPS) RWY 07,LPV,441, 3/4,200,3,53,Y,1,Y,,,86921
2A0,MARK ANTON,DAYTON,TN,RNAV (GPS) RWY 03,LPV,964, 7/8,250,3,31,N,1,N,,,86922
IPT,WILLIAMSPORT RGNL,WILLIAMSPORT,PA,RNAV (GPS) RWY 09,LPV,1036,1 1/2,515,3.5,56,N,1,Y,,,86924
ASL,HARRISON COUNTY,MARSHALL,TX,RNAV (GPS) RWY 33,LPV,635,1,286,3,40,N,1,N,,,86926
4U6,CIRCLE TOWN COUNTY,CIRCLE,MT,RNAV (GPS) RWY 12,LPV,2970,1 7/8,541,3,40,N,1,N,,,86930
TNU,NEWTON MUNI-EARL JOHNSON FIELD,NEWTON,IA,RNAV (GPS) RWY 14,LPV,1203, 7/8,250,3,39,N,1,Y,Y,,86936
VYS,ILLINOIS VALLEY RGNL-WALTER A DUNCAN FIELD,PERU,IL,RNAV (GPS) RWY 18,LPV,904,1,250,3,40,N,1,N,,,86937
MHE,MITCHELL MUNI,MITCHELL,SD,RNAV (GPS) RWY 18,LPV,1548,1,250,3,55,N,1,Y,,,86938
F49,SLATON MUNI,SLATON,TX,RNAV (GPS) RWY 36,LPV,3883,3,759,3,40,N,1,N,,,86939
HEE,THOMPSON-ROBBINS,HELENA/WEST HELENA,AR,RNAV (GPS) RWY 17,LPV,538,1,297,3,45,N,1,N,,,86941
HZR,FALSE RIVER RGNL,NEW ROADS,LA,RNAV (GPS) RWY 18,LPV,347, 7/8,308,3,50,N,1,N,,,86942
HVN,TWEED-NEW HAVEN,NEW HAVEN,CT,RNAV (GPS) RWY 02,LPV,293,4000,287,3,50,Y,1,Y,,,86999
BED,LAURENCE G HANSCOM FLD,BEDFORD,MA,RNAV (GPS) Z RWY 11,LPV,382,4000,250,3,50,Y,1,Y,,,87000
ELZ,WELLSVILLE MUNI ARPT -TARANTINE FLD,WELLSVILLE,NY,RNAV (GPS) RWY 10,LPV,2374, 3/4,250,3,39,N,1,N,,,87002
GEU,GLENDALE MUNI,GLENDALE,AZ,RNAV (GPS) RWY 19,LPV,1339,1,274,3,55,N,1,N,N,,87004
DFW,DALLAS/FORT WORTH INTL,DALLAS-FORT WORTH,TX,RNAV (GPS) RWY 36R,LPV,781,1800,200,3,50,Y,1,Y,,,87005
EAU,CHIPPEWA VALLEY RGNL,EAU CLAIRE,WI,RNAV (GPS) RWY 22,LPV,1113, 1/2,200,3,50,Y,1,Y,,,87006
ONO,ONTARIO MUNI,ONTARIO,OR,RNAV (GPS) RWY 33,LPV,2443,1,250,3,40,N,1,N,,,87007
AUH,AURORA MUNI - AL POTTER FIELD,AURORA,NE,RNAV (GPS) RWY 34,LPV,2051,1,250,3,40,N,1,N,,,87009
SCK,STOCKTON METROPOLITAN,STOCKTON,CA,RNAV (GPS) RWY 29R,LPV,232,2400,200,3,50,Y,1,Y,,,87010
PGV,PITT-GREENVILLE,GREENVILLE,NC,RNAV (GPS) RWY 20,LPV,230, 1/2,205,3,50,Y,1,Y,,,87011
PQI,NORTHERN MAINE RGNL ARPT AT PRESQUE IS,PRESQUE ISLE,ME,RNAV (GPS) RWY 01,LPV,678, 1/2,200,3,50,Y,1,Y,Y,,87012
JAS,JASPER COUNTY-BELL FIELD,JASPER,TX,RNAV (GPS) RWY 18,LPV,567,1 1/4,354,3,41,N,1,N,,,87013
MYV,YUBA COUNTY,MARYSVILLE,CA,RNAV (GPS) RWY 32,LPV,313,1,250,3,32,N,1,Y,,,87014
PSK,NEW RIVER VALLEY,DUBLIN,VA,RNAV (GPS) RWY 06,LPV,2305,1,200,3,58,Y,1,Y,,,87015
ICT,WICHITA DWIGHT D EISENHOWER NATIONAL,WICHITA,KS,RNAV (GPS) Y RWY 14,LPV,1583, 3/4,250,3,50,N,1,Y,,,87017
BFD,BRADFORD RGNL,BRADFORD,PA,RNAV (GPS) RWY 32,LPV,2370,1,250,3,52,Y,1,Y,,,87019
STL,LAMBERT-ST LOUIS INTL,ST LOUIS,MO,RNAV (GPS) RWY 24,LPV,734,4000,200,3,50,Y,1,Y,,,87021
CLL,EASTERWOOD FIELD,COLLEGE STATION,TX,RNAV (GPS) RWY 28,LPV,564, 3/4,250,3,54,N,1,Y,,,87022
N79,NORTHUMBERLAND COUNTY,SHAMOKIN,PA,RNAV (GPS) RWY 08,LPV,1146,1,267,3,40,N,1,N,,,87024
RPB,BELLEVILLE MUNI,BELLEVILLE,KS,RNAV (GPS) RWY 18,LPV,1832,1,295,3,41,N,1,N,,,87025
ORE,ORANGE MUNI,ORANGE,MA,RNAV (GPS) RWY 32,LPV,873,1,328,3.5,45,N,1,N,N,,87027
KSM,ST MARY'S,ST MARY'S,AK,RNAV (GPS) RWY 35,LPV,508,1,200,3,50,N,1,N,,,87028
MSN,DANE COUNTY RGNL-TRUAX FIELD,MADISON,WI,RNAV (GPS) RWY 03,LPV,1110, 3/4,250,3,49,N,1,Y,,,87029
CIN,ARTHUR N NEU,CARROLL,IA,RNAV (GPS) RWY 13,LPV,1453,1,250,3,40,N,1,N,,,87030
GLY,CLINTON RGNL,CLINTON,MO,RNAV (GPS) RWY 04,LPV,1119,1,300,3.6,58,N,1,N,,,87032
IIK,KIPNUK,KIPNUK,AK,RNAV (GPS) RWY 17,LPV,270,1,250,3,40,N,1,N,N,,87033
ATS,ARTESIA MUNI,ARTESIA,NM,RNAV (GPS) RWY 21,LPV,3772,1,250,3,40,N,1,N,,,87035
5R8,DE QUINCY INDUSTRIAL AIRPARK,DE QUINCY,LA,RNAV (GPS) RWY 34,LPV,339, 3/4,256,3,50,N,1,N,,,87036
GMU,GREENVILLE DOWNTOWN,GREENVILLE,SC,RNAV (GPS) RWY 28,LPV,1263,1,250,3,40,N,1,Y,,,87037
CYO,PICKAWAY COUNTY MEMORIAL,CIRCLEVILLE,OH,RNAV (GPS) RWY 19,LPV,935, 7/8,250,3,40,N,1,N,,,87038
SAF,SANTA FE MUNI,SANTA FE,NM,RNAV (GPS) RWY 15,LPV,6569, 3/4,250,3,45,N,1,Y,,,87039
CKI,WILLIAMSBURG RGNL,KINGSTREE,SC,RNAV (GPS) RWY 14,LPV,334, 7/8,268,3,43,N,1,N,,,87040
2V5,WRAY MUNI,WRAY,CO,RNAV (GPS) RWY 35,LPV,3903,1,250,3,52,N,1,N,,,87041
TXK,TEXARKANA RGNL-WEBB FIELD,TEXARKANA,AR,RNAV (GPS) RWY 13,LPV,647,1,260,3,54,N,1,Y,,,87099
SVC,GRANT COUNTY,SILVER CITY,NM,RNAV (GPS) RWY 26,LPV,5630, 3/4,250,3,52,N,1,N,N,,87100
VLD,VALDOSTA RGNL,VALDOSTA,GA,RNAV (GPS) RWY 17,LPV,454, 3/4,255,3,50,N,1,Y,,,87101
TKI,MCKINNEY NATIONAL,DALLAS,TX,RNAV (GPS) RWY 18,LPV,776, 1/2,200,3,50,Y,1,Y,,,87102
PXE,PERRY-HOUSTON COUNTY,PERRY,GA,RNAV (GPS) RWY 18,LPV,668,1,250,3,40,N,1,Y,,,87104
TPA,TAMPA INTL,TAMPA,FL,RNAV (GPS) RWY 01R,LPV,290, 7/8,270,3.5,55,N,1,Y,,,87105
UNU,DODGE COUNTY,JUNEAU,WI,RNAV (GPS) RWY 02,LPV,1189,1,256,3,40,N,1,N,,,87107
OXI,STARKE COUNTY,KNOX,IN,RNAV (GPS) RWY 18,LPV,935,1,250,3,40,N,1,N,N,,87108
UNV,UNIVERSITY PARK,STATE COLLEGE,PA,RNAV (GPS) RWY 06,LPV,1431, 3/4,200,3,45,N,1,Y,,,87109
MER,CASTLE,ATWATER,CA,RNAV (GPS) RWY 31,LPV,381, 1/2,200,3,55,Y,1,Y,,,87110
APS,PORT OF SOUTH LOUISIANA EXECUTIVE RGNL,RESERVE,LA,RNAV (GPS) RWY 35,LPV,276, 7/8,269,3.3,55,N,1,N,N,,87111
GRR,GERALD R FORD INTL,GRAND RAPIDS,MI,RNAV (GPS) RWY 35,LPV,990,2400,200,3,55,Y,1,Y,,2,87112
CWV,CLAXTON-EVANS COUNTY,CLAXTON,GA,RNAV (GPS) RWY 27,LPV,424,1 1/4,313,3,34,N,1,N,,,87114
CRW,YEAGER,CHARLESTON,WV,RNAV (GPS) Y RWY 05,LPV,1147,4000,200,3,50,Y,1,Y,,,87115
DAN,DANVILLE RGNL,DANVILLE,VA,RNAV (GPS) RWY 20,LPV,768, 3/4,200,3,50,N,1,Y,,,87116
FSM,FORT SMITH RGNL,FORT SMITH,AR,RNAV (GPS) RWY 25,LPV,653,4000,200,3,60,Y,1,Y,,,87117
GFL,FLOYD BENNETT MEMORIAL,GLENS FALLS,NY,RNAV (GPS) RWY 01,LPV,524, 1/2,200,3,53,Y,1,Y,Y,,87118
MFD,MANSFIELD LAHM RGNL,MANSFIELD,OH,RNAV (GPS) RWY 23,LPV,1545, 7/8,250,3,45,N,1,Y,,,87119
RSN,RUSTON RGNL,RUSTON,LA,RNAV (GPS) RWY 18,LPV,547, 7/8,250,3,40,N,1,N,,,87121
LHB,HEARNE MUNI,HEARNE,TX,RNAV (GPS) RWY 36,LPV,480, 3/4,200,3,40,N,1,N,,,87122
DAL,DALLAS LOVE FIELD,DALLAS,TX,RNAV (GPS) Y RWY 31R,LPV,687,2400,200,3,55,Y,1,Y,,,87123
BIL,BILLINGS LOGAN INTL,BILLINGS,MT,RNAV (GPS) RWY 07,LPV,3886, 3/4,250,3,45,N,1,Y,,,87127
DEN,DENVER INTL,DENVER,CO,RNAV (GPS) Y RWY 07,LPV,5552,1800,200,3,55,Y,1,Y,,,87128
PWG,MC GREGOR EXECUTIVE,WACO,TX,RNAV (GPS) RWY 35,LPV,816,1,250,3,46,N,1,N,,,87130
ULM,NEW ULM MUNI,NEW ULM,MN,RNAV (GPS) RWY 15,LPV,1255,1,250,3,40,N,1,N,,,87131
SPW,SPENCER MUNI,SPENCER,IA,RNAV (GPS) RWY 30,LPV,1588, 3/4,250,3,50,N,1,Y,,,87133
8M1,BOONEVILLE/BALDWYN,BOONEVILLE/BALDWYN,MS,RNAV (GPS) RWY 33,LPV,679,1,304,3,50,N,1,N,,,87134
WSN,SOUTH NAKNEK NR 2,SOUTH NAKNEK,AK,RNAV (GPS) RWY 31,LPV,410,1,250,3,35,N,1,N,,,87137
BTA,BLAIR MUNI,BLAIR,NE,RNAV (GPS) RWY 13,LPV,1564, 3/4,250,3,40,N,1,N,,,87138
HVS,HARTSVILLE RGNL,HARTSVILLE,SC,RNAV (GPS) RWY 03,LPV,599,1,250,3,40,N,1,N,,,87140
GFZ,GREENFIELD MUNI,GREENFIELD,IA,RNAV (GPS) RWY 25,LPV,1666,1,302,3,40,N,1,N,,,87141
CAO,CLAYTON MUNI ARPK,CLAYTON,NM,RNAV (GPS) RWY 02,LPV,5216, 3/4,250,3,49,N,1,N,,,89233
CLT,CHARLOTTE/DOUGLAS INTL,CHARLOTTE,NC,RNAV (GPS) Y RWY 36R,LPV,927,1800,200,3,55,Y,1,Y,,3-Feb,90100
SDF,LOUISVILLE INTL-STANDIFORD FIELD,LOUISVILLE,KY,RNAV (GPS) Y RWY 17L,LPV,699,1800,200,3,55,Y,1,Y,,,90101
LHZ,TRIANGLE NORTH EXECUTIVE,LOUISBURG,NC,RNAV (GPS) RWY 05,LPV,568, 1/2,200,3,43,Y,1,Y,,,90103
EOK,KEOKUK MUNI,KEOKUK,IA,RNAV (GPS) RWY 14,LPV,949,1,278,3,40,N,1,Y,,,90104
AOO,ALTOONA-BLAIR COUNTY,ALTOONA,PA,RNAV (GPS) RWY 21,LPV,1977,1 1/8,491,3,52,Y,1,Y,,,90105
SJC,NORMAN Y MINETA SAN JOSE INTL,SAN JOSE,CA,RNAV (GPS) Y RWY 12R,LPV,246, 1/2,200,3,58,Y,1,Y,,,90106
AFJ,WASHINGTON COUNTY,WASHINGTON,PA,RNAV (GPS) RWY 27,LPV,1367, 3/4,200,3.09,57,Y,1,Y,Y,,90107
SWO,STILLWATER RGNL,STILLWATER,OK,RNAV (GPS) RWY 17,LPV,1250, 1/2,250,3,45,Y,1,Y,,,90108
JLN,JOPLIN RGNL,JOPLIN,MO,RNAV (GPS) RWY 13,LPV,1220, 3/4,252,3,40,Y,1,Y,,,90109
FMN,FOUR CORNERS RGNL,FARMINGTON,NM,RNAV (GPS) RWY 07,LPV,5760,1,258,3,52,N,1,Y,,,90110
CON,CONCORD MUNI,CONCORD,NH,RNAV (GPS) RWY 35,LPV,673, 3/4,337,3,51,Y,1,Y,Y,,90112
EAR,KEARNEY RGNL,KEARNEY,NE,RNAV (GPS) RWY 36,LPV,2390, 1/2,259,3,44,Y,1,Y,,,90113
SAV,SAVANNAH/HILTON HEAD INTL,SAVANNAH,GA,RNAV (GPS) RWY 10,LPV,230,2400,200,3,50,Y,1,Y,,,90114
ANC,TED STEVENS ANCHORAGE INTL,ANCHORAGE,AK,RNAV (GPS) RWY 15,LPV,418,4000,267,3.2,58,Y,1,Y,,,90115
PVE,BEECH RIVER RGNL,LEXINGTON-PARSONS,TN,RNAV (GPS) RWY 01,LPV,717, 7/8,250,3,40,N,1,N,N,,90116
DVT,PHOENIX DEER VALLEY,PHOENIX,AZ,RNAV (GPS) RWY 25L,LPV,1850,1 1/4,375,3,40,N,1,N,,,90117
PNS,PENSACOLA INTL,PENSACOLA,FL,RNAV (GPS) RWY 26,LPV,363, 3/4,250,3,55,N,1,Y,,,90119
PHL,PHILADELPHIA INTL,PHILADELPHIA,PA,RNAV (GPS) RWY 27R,LPV,267,2400,256,3,53,Y,1,Y,,2,90122
DCA,RONALD REAGAN WASHINGTON NATIONAL,WASHINGTON,DC,RNAV (GPS) RWY 33,LPV,263, 3/4,256,3,55,N,1,Y,,,90123
SPI,ABRAHAM LINCOLN CAPITAL,SPRINGFIELD,IL,RNAV (GPS) RWY 31,LPV,840, 1/2,250,3,55,Y,1,Y,,,90124
BTR,BATON ROUGE METROPOLITAN - RYAN FIELD,BATON ROUGE,LA,RNAV (GPS) RWY 31,LPV,366, 3/4,297,3,52,N,1,Y,,,90125
PIT,PITTSBURGH INTL,PITTSBURGH,PA,RNAV (GPS) Y RWY 10C,LPV,1438,5000,297,3,51,N,1,Y,,,90126
MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,MINNEAPOLIS,MN,RNAV (GPS) Z RWY 35,LPV,1034,1800,200,3,55,Y,1,Y,,3-Feb,90128
VIQ,NEILLSVILLE MUNI,NEILLSVILLE,WI,RNAV (GPS) RWY 10,LPV,1498,1,290,3,40,N,1,N,N,,90131
IAG,NIAGARA FALLS INTL,NIAGARA FALLS,NY,RNAV (GPS) RWY 06,LPV,864,1,278,3,55,N,1,Y,,,90132
BKE,BAKER CITY MUNI,BAKER CITY,OR,RNAV (GPS) RWY 13,LPV,3621, 3/4,251,3,55,N,1,N,N,,90133
BKE,BAKER CITY MUNI,BAKER CITY,OR,RNAV (GPS) RWY 13,LPV,3833,1 1/2,463,3,55,N,1,N,,,90133
C62,KENDALLVILLE MUNI,KENDALLVILLE,IN,RNAV (GPS) RWY 28,LPV,1352,1 1/8,348,3,40,N,1,N,N,,90135
JMR,MORA MUNI,MORA,MN,RNAV (GPS) RWY 35,LPV,1267,1,257,3,40,N,1,N,N,,90139
HEI,HETTINGER MUNI,HETTINGER,ND,RNAV (GPS) RWY 12,LPV,2956,1,250,3,40,N,1,N,,,90140
EQY,CHARLOTTE-MONROE EXECUTIVE,MONROE,NC,RNAV (GPS) RWY 23,LPV,939, 7/8,268,3,40,N,1,Y,,,90141
CUH,CUSHING MUNI,CUSHING,OK,RNAV (GPS) RWY 36,LPV,1151, 7/8,250,3,50,N,1,N,N,,90142
CGI,CAPE GIRARDEAU RGNL,CAPE GIRARDEAU,MO,RNAV (GPS) RWY 28,LPV,723,1 1/8,382,3,38,N,1,Y,,,90199
HYX,SAGINAW COUNTY H W BROWNE,SAGINAW,MI,RNAV (GPS) RWY 28,LPV,804, 3/4,205,3,44,Y,1,Y,,,90200
LEX,BLUE GRASS,LEXINGTON,KY,RNAV (GPS) RWY 22,LPV,1268,1,288,3,55,Y,1,Y,,,90201
RST,ROCHESTER INTL,ROCHESTER,MN,RNAV (GPS) RWY 13,LPV,1530,1800,250,3,53,Y,1,Y,,,90202
ONL,THE O'NEILL MUNI-JOHN L BAKER FIELD,O'NEILL,NE,RNAV (GPS) RWY 13,LPV,2307,1,276,3,39,N,1,N,,,90203
DCU,PRYOR FIELD RGNL,DECATUR,AL,RNAV (GPS) RWY 36,LPV,900,1,312,3,50,N,1,Y,,,90204
SEM,CRAIG FIELD,SELMA,AL,RNAV (GPS) RWY 33,LPV,365, 3/4,200,3,55,Y,1,Y,,,90205
CKF,CRISP COUNTY-CORDELE,CORDELE,GA,RNAV (GPS) RWY 24,LPV,583,1,275,3,45,N,1,N,,,90206
TQH,TAHLEQUAH MUNI,TAHLEQUAH,OK,RNAV (GPS) RWY 35,LPV,1124,1,250,3,40,N,1,N,N,,90207
SLG,SMITH FIELD,SILOAM SPRINGS,AR,RNAV (GPS) RWY 18,LPV,1479,1,288,3,40,N,1,N,,,90208
MAE,MADERA MUNI,MADERA,CA,RNAV (GPS) RWY 30,LPV,505, 7/8,250,3,34,N,1,N,,,90209
TYS,MC GHEE TYSON,KNOXVILLE,TN,RNAV (GPS) RWY 23L,LPV,1165,4000,200,3,52,Y,1,Y,,,90210
SUX,SIOUX GATEWAY/COL BUD DAY FIELD,SIOUX CITY,IA,RNAV (GPS) RWY 31,LPV,1296,2400,200,3,43,Y,1,Y,,,90211
PQI,NORTHERN MAINE RGNL ARPT AT PRESQUE IS,PRESQUE ISLE,ME,RNAV (GPS) RWY 28,LPV,759,1,286,3,45,N,1,Y,,,90212
RDU,RALEIGH-DURHAM INTL,RALEIGH/DURHAM,NC,RNAV (GPS) Y RWY 05R,LPV,620,2400,200,3,56,Y,1,Y,,2,90213
RDM,ROBERTS FIELD,REDMOND,OR,RNAV (GPS) Z RWY 29,LPV,3366,1,286,4.2,43,N,1,Y,,,90214
HOB,LEA COUNTY RGNL,HOBBS,NM,RNAV (GPS) RWY 03,LPV,3902, 3/4,250,3,48,Y,1,Y,,,90215
SCD,MERKEL FIELD SYLACAUGA MUNI,SYLACAUGA,AL,RNAV (GPS) RWY 27,LPV,802, 3/4,250,3.1,48,N,1,N,,,90216
SWF,STEWART INTL,NEW YORK,NY,RNAV (GPS) RWY 34,LPV,737,1,275,3,50,N,1,Y,,,90217
FCM,FLYING CLOUD,MINNEAPOLIS,MN,RNAV (GPS) RWY 28L,LPV,1148,1,250,3,55,N,1,Y,,,90218
CXO,CONROE-NORTH HOUSTON RGNL,HOUSTON,TX,RNAV (GPS) RWY 19,LPV,527,1,290,3,49,N,1,Y,,,90219
CAK,AKRON-CANTON RGNL,AKRON,OH,RNAV (GPS) RWY 23,LPV,1426,2400,200,3,45,Y,1,Y,,,90220
GTF,GREAT FALLS INTL,GREAT FALLS,MT,RNAV (GPS) Y RWY 21,LPV,3869,4000,200,3,59,N,1,Y,,,90221
AAS,TAYLOR COUNTY,CAMPBELLSVILLE,KY,RNAV (GPS) RWY 05,LPV,1154,1,250,3,40,N,1,N,,,90223
AQT,NUIQSUT,NUIQSUT,AK,RNAV (GPS) RWY 05,LPV,294,1,250,3,53,N,1,N,N,,90225
FKN,FRANKLIN MUNI-JOHN BEVERLY ROSE,FRANKLIN,VA,RNAV (GPS) RWY 27,LPV,366,1 1/8,326,3,40,N,1,N,,,90227
AMN,GRATIOT COMMUNITY,ALMA,MI,RNAV (GPS) RWY 09,LPV,1025,1,275,3,55,N,1,N,,,90228
AUS,AUSTIN-BERGSTROM INTL,AUSTIN,TX,RNAV (GPS) Y RWY 35L,LPV,696,2400,200,3,54,Y,1,Y,,,90229
IRS,KIRSCH MUNI,STURGIS,MI,RNAV (GPS) RWY 18,LPV,1228,1 1/8,320,3,40,N,1,N,,,90230
JAC,JACKSON HOLE,JACKSON,WY,RNAV (GPS) Z RWY 19,LPV,6651,4000,200,3,50,Y,1,Y,,,90232
JAC,JACKSON HOLE,JACKSON,WY,RNAV (GPS) Z RWY 19,LPV,6908,5500,457,3,50,Y,1,Y,,,90232
POY,POWELL MUNI,POWELL,WY,RNAV (GPS) RWY 13,LPV,5247,1,250,3,38,N,1,N,,,90233
FSD,JOE FOSS FIELD,SIOUX FALLS,SD,RNAV (GPS) RWY 15,LPV,1839,1 3/8,410,3,48,N,1,Y,,,90235
3R7,JENNINGS,JENNINGS,LA,RNAV (GPS) RWY 26,LPV,290, 7/8,270,3,50,N,1,N,,,90236
VTN,MILLER FIELD,VALENTINE,NE,RNAV (GPS) RWY 03,LPV,2845,1,250,3,39,N,1,N,,,90237
C65,PLYMOUTH MUNI,PLYMOUTH,IN,RNAV (GPS) RWY 28,LPV,1099,1,303,3.05,40,N,1,N,,,90238
TIP,RANTOUL NATL AVN CNTR-FRANK ELLIOTT FLD,RANTOUL,IL,RNAV (GPS) RWY 18,LPV,1015,1,277,3,40,N,1,N,,,90239
GOO,NEVADA COUNTY,GRASS VALLEY,CA,RNAV (GPS) RWY 07,LPV,3606,1 3/8,475,3,40,N,1,N,N,,90240
VEL,VERNAL RGNL,VERNAL,UT,RNAV (GPS) Z RWY 35,LPV,5575,1,301,3.1,60,N,1,N,N,,90241
VEL,VERNAL RGNL,VERNAL,UT,RNAV (GPS) Z RWY 35,LPV,6102,3,828,3.1,60,N,1,N,,,90241
2B7,PITTSFIELD MUNI,PITTSFIELD,ME,RNAV (GPS) RWY 36,LPV,499,1,305,3,40,N,1,N,,,90242
ALW,WALLA WALLA RGNL,WALLA WALLA,WA,RNAV (GPS) RWY 20,LPV,1394,2400,200,3,50,Y,1,Y,,,90299
DED,DELAND MUNI-SIDNEY H TAYLOR FIELD,DELAND,FL,RNAV (GPS) RWY 05,LPV,385,1,306,3,40,N,1,N,,,90300
AIK,AIKEN MUNI,AIKEN,SC,RNAV (GPS) RWY 07,LPV,715, 3/4,200,3,45,Y,1,Y,,,90301
AKH,GASTONIA MUNI,GASTONIA,NC,RNAV (GPS) RWY 03,LPV,1118,1 1/4,320,3,40,N,1,N,,,90302
WDR,BARROW COUNTY,WINDER,GA,RNAV (GPS) RWY 13,LPV,1205,1,270,3,60,N,1,Y,,,90305
GEU,GLENDALE MUNI,GLENDALE,AZ,RNAV (GPS) RWY 01,LPV,1378,1 1/4,329,3,40,N,1,N,,,90306
ASX,JOHN F KENNEDY MEMORIAL,ASHLAND,WI,RNAV (GPS) RWY 20,LPV,1128,1,301,3,34,N,1,N,,,90307
BQP,MOREHOUSE MEMORIAL,BASTROP,LA,RNAV (GPS) RWY 34,LPV,508,1 1/4,340,3,50,N,1,N,,,90308
M54,LEBANON MUNI,LEBANON,TN,RNAV (GPS) RWY 19,LPV,899,1 1/4,331,3,45,N,1,N,,,90309
CEC,JACK MC NAMARA FIELD,CRESCENT CITY,CA,RNAV (GPS) RWY 12,LPV,311, 3/4,250,3,55,Y,1,Y,,,90310
ODX,EVELYN SHARP FIELD,ORD,NE,RNAV (GPS) RWY 13,LPV,2444,1 1/4,374,3,44,N,1,N,N,,90312
GSO,PIEDMONT TRIAD INTL,GREENSBORO,NC,RNAV (GPS) RWY 23R,LPV,1056,1800,200,3,55,Y,1,Y,,,90315
UNI,OHIO UNIVERSITY,ATHENS/ALBANY,OH,RNAV (GPS) RWY 25,LPV,965, 3/4,200,3,49,Y,1,Y,,,90316
4J1,BRANTLEY COUNTY,NAHUNTA,GA,RNAV (GPS) Z RWY 01,LPV,416,1 1/4,331,3,40,N,1,N,,,90317
DEN,DENVER INTL,DENVER,CO,RNAV (GPS) Y RWY 34R,LPV,5554,1800,200,3,59,Y,1,Y,,3-Feb,90318
OCF,OCALA INTL-JIM TAYLOR FIELD,OCALA,FL,RNAV (GPS) RWY 18,LPV,280, 3/4,200,3,52,N,1,Y,,,90319
MKC,CHARLES B WHEELER DOWNTOWN,KANSAS CITY,MO,RNAV (GPS) RWY 19,LPV,1157,6000,403,3,46,Y,1,Y,,,90320
49B,STURGIS MUNI,STURGIS,SD,RNAV (GPS) RWY 29,LPV,3509,1,301,3,50,N,1,N,,,90321
MCN,MIDDLE GEORGIA RGNL,MACON,GA,RNAV (GPS) RWY 14,LPV,652,1,298,3,55,N,1,Y,,,90322
SLR,SULPHUR SPRINGS MUNI,SULPHUR SPRINGS,TX,RNAV (GPS) RWY 19,LPV,726, 3/4,250,3,40,N,1,N,,,90323
AWO,ARLINGTON MUNI,ARLINGTON,WA,RNAV (GPS) RWY 34,LPV,328, 3/4,200,3,46,N,1,N,N,,90324
UZA,ROCK HILL/YORK CO/BRYANT FIELD,ROCK HILL,SC,RNAV (GPS) RWY 20,LPV,912, 7/8,250,3,40,N,1,Y,,,90325
JSO,CHEROKEE COUNTY,JACKSONVILLE,TX,RNAV (GPS) RWY 32,LPV,908,1,250,3,30,N,1,N,,,90327
AGS,AUGUSTA RGNL AT BUSH FIELD,AUGUSTA,GA,RNAV (GPS) Z RWY 08,LPV,646,1 3/4,509,3,55,N,1,Y,,,90328
AUW,WAUSAU DOWNTOWN,WAUSAU,WI,RNAV (GPS) RWY 13,LPV,1392, 3/4,200,3,43,N,1,N,,,90330
W40,MOUNT OLIVE MUNI,MOUNT OLIVE,NC,RNAV (GPS) RWY 23,LPV,452,1,286,3,53,N,1,N,,,90331
BST,BELFAST MUNI,BELFAST,ME,RNAV (GPS) RWY 33,LPV,440,1,250,3,40,N,1,N,N,,90336
EMM,KEMMERER MUNI,KEMMERER,WY,RNAV (GPS) RWY 34,LPV,7530,1,250,3,60,N,1,N,,,90337
SMO,SANTA MONICA MUNI,SANTA MONICA,CA,RNAV (GPS) RWY 21,LPV,440,1,270,3.5,53,N,1,N,,,90339
IIB,INDEPENDENCE MUNI,INDEPENDENCE,IA,RNAV (GPS) RWY 36,LPV,1229, 3/4,250,3,40,N,1,N,,,90341
BAK,COLUMBUS MUNI,COLUMBUS,IN,RNAV (GPS) RWY 23,LPV,906, 1/2,250,3,51,Y,1,Y,,,90399
HYR,SAWYER COUNTY,HAYWARD,WI,RNAV (GPS) RWY 03,LPV,1514,1,300,3,40,N,1,N,,,90400
HWV,BROOKHAVEN,SHIRLEY,NY,RNAV (GPS) RWY 15,LPV,392,1 1/4,322,3,43,N,1,Y,,,90402
LBL,LIBERAL MID-AMERICA RGNL,LIBERAL,KS,RNAV (GPS) RWY 22,LPV,3080, 3/4,200,3,40,N,1,Y,,,90405
ONT,ONTARIO INTL,ONTARIO,CA,RNAV (GPS) Y RWY 26L,LPV,1126,2400,200,3,58,Y,1,Y,,,90407
M43,PRENTISS-JEFFERSON DAVIS COUNTY,PRENTISS,MS,RNAV (GPS) RWY 12,LPV,770,1 1/8,315,3,30,N,1,N,,,90408
